school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
1771,https://www.kcl.ac.uk/jobs/your-career-at-kings,Your career,Assistant_Professor; Associate_Professor; Full_Professor,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/how-we-recruit,How we recruit,Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/kings-benefits,King’s benefits,Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/our-culture,Our culture,Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/157045-bioinformatician,Bioinformatician,Unclassified,Full-time,Faculty of Life Sciences & Medicine,identification of novel therapeutic interventions; personalised treatment; Technicians,,
1771,https://www.kcl.ac.uk/jobs/156486-clinical-research-fellow,Clinical Research Fellow,Research_Fellow,Part-time,Faculty of Life Sciences & Medicine,inflammatory arthritis; dry-lab research; Technicians,,
1771,https://www.kcl.ac.uk/jobs/155765-clinical-research-fellow,Clinical Research Fellow,Research_Fellow,Full-time,"Department of Psychological Medicine,",research collaborations Clinical Experience; oral presentations Prior involvement; Technicians,,
1771,https://www.kcl.ac.uk/jobs/155785-clinical-research-fellow-in-adult-congenital-cardiac-mri,Clinical Research Fellow in Adult Congenital Cardiac MRI,Research_Fellow,Full-time,Faculty of Life Sciences & Medicine,Adult Congenital Cardiac MRI,,
1771,https://www.kcl.ac.uk/jobs/157005-clinical-research-fellow-in-cardiorespiratory-ct,Clinical Research Fellow in Cardiorespiratory CT,Research_Fellow,Full-time,Faculty of Life Sciences & Medicine,Cardiorespiratory CT; clinical research delivery; PCCT components; School dedicated,,
1771,https://www.kcl.ac.uk/jobs/155987-clinical-research-practitioner,Clinical Research Practitioner,Unclassified,Full-time,Faculty of Life Sciences & Medicine,,,
1771,https://www.kcl.ac.uk/jobs/156505-clinical-trials-associate-i,Clinical Trials Associate I,Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/157427-alumni-communities-officer,Alumni Communities Officer,Non-academic,Part-time,"Institute of Psychiatry, Psychology and Neuroscience and the South London & Maudsley NHS Trust",,,
1771,https://www.kcl.ac.uk/jobs/157407-alumni-volunteer-officer,Alumni Volunteer Officer,Unclassified,Part-time,"Institute of Psychiatry, Psychology and Neuroscience and the South London & Maudsley NHS Trust",,,
1771,https://www.kcl.ac.uk/jobs/157805-clinical-teacher,Clinical Teacher,Non-academic,Part-time,,science Clinical approaches Patient care,,
1771,https://www.kcl.ac.uk/jobs/158305-commercial-trials-assistant,Commercial Trials Assistant,Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/157265-data-architect,Data Architect,Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/158345-desktop-engineer-internal-only,Desktop Engineer (Internal Only),Unclassified,Full-time,,,,
1771,https://www.kcl.ac.uk/jobs/156245-cleaning-supervisor,Cleaning Supervisor,Unclassified,Part-time,,,,
1771,https://www.kcl.ac.uk/jobs/158705-business-operations-officer,Business Operations Officer,Non-academic,Full-time,Faculty of Life Sciences & Medicine,,,
1771,https://www.kcl.ac.uk/jobs/158645-clinical-teacher-internal-only,Clinical Teacher,Non-academic,Part-time,,Participation,,
