school_id,posting_url,job_title_in_post,position_type,job_term,department_or_school,area_key_words,deadline_of_application,position_start_date
198,https://hartford.peopleadmin.com/postings/7891,University of Hartford Employment Site | Clinical/Applied Assistant Professor and Program Director of Radiologic Technology (Jan. 2027-2028),Assistant_Professor,Part-time,Department of Health Sciences,Radiologic Technology,,
198,https://hartford.peopleadmin.com/postings/7513,University of Hartford Employment Site | Tenure Track Assistant Professor of Mechanical Engineering (2026 2027),Assistant_Professor,Part-time,,Mechanical Engineering,"December 1, 2025",
198,https://hartford.peopleadmin.com/postings/7634,University of Hartford Employment Site | Recreation and Club Sports Coordinator,Non-academic,Full-time,,,,
198,https://hartford.peopleadmin.com/postings/7753,University of Hartford Employment Site | Regional Admissions Counselor - REMOTE POSITION,Unclassified,Full-time,,,,
198,https://hartford.peopleadmin.com/postings/7839,University of Hartford Employment Site | Office Coordinator - CAPS,Non-academic,Full-time,,,,08/17/2026
198,https://hartford.peopleadmin.com/postings/7847,University of Hartford Employment Site | Assistant Men&#39;s Lacrosse Coach,Unclassified,Full-time,"Department of Athletics, The University of Hartford, and the NCAA",,,
198,https://hartford.peopleadmin.com/postings/7857,University of Hartford Employment Site,Non-academic,Full-time,department of Mail Services,Hartford Employment Site,,
198,https://hartford.peopleadmin.com/postings/7877,University of Hartford Employment Site,Non-academic,Full-time,,Hartford Employment Site,,
198,https://hartford.peopleadmin.com/postings/7550,University of Hartford Employment Site | Tenure Track Assistant Professor Computer Networks and Communications (2026 2027),Assistant_Professor,Part-time,,,,
198,https://hartford.peopleadmin.com/postings/7727,University of Hartford Employment Site,Unclassified,Full-time,,Hartford Employment Site,,
198,https://hartford.peopleadmin.com/postings/7823,University of Hartford Employment Site,Non-academic,Full-time,,Hartford Employment Site,,
198,https://hartford.peopleadmin.com/postings/7845,University of Hartford Employment Site | Assistant Women&#39;s Lacrosse Coach,Unclassified,Full-time,"Department of Athletics, The University of Hartford, and the NCAA",,,
198,https://hartford.peopleadmin.com/postings/7850,University of Hartford Employment Site | Office Coordinator - Greenberg Center (part-time),Non-academic,Part-time,,,,
198,https://hartford.peopleadmin.com/postings/7865,University of Hartford Employment Site | Resident Director,Non-academic,Full-time,,,,10/01/2026
