school_id,post_link
1536,https://www.marianuniversity.edu/admission/veterans-and-military/post-graduation-job-opportunities/
1536,https://www.marianuniversity.edu/adjunct-faculty-open-application-pool/
1536,https://www.marianuniversity.edu/adjunct-accounting/
1536,https://www.marianuniversity.edu/adjunct-professor-business/
1536,https://www.marianuniversity.edu/adjunct-construction-management/
1536,https://www.marianuniversity.edu/education-adjunct/
1536,https://www.marianuniversity.edu/instructional-adjunct-graduate-nursing/
1536,https://www.marianuniversity.edu/adjunct-mathematics/
1536,https://www.marianuniversity.edu/adjunct-professor-social-work/
1536,https://www.marianuniversity.edu/adjunct-undergraduate-nursing/
